word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
legacy--is,legacy--i,legacy--is,,legacy--i,legacy--i,compound,legacy--is,,legacy--is,law_oath_crime,,a reference to a legacy or inheritance in the context of law or crime,,legacy;inheritance;law,ignorance;oblivion,,1,1,1,BroadcastText,legacy--is:1,27.6931,0.7,True,low_confidence
n-no,n-no,n-no,,n-no,n-no,compound,n-no,,n-no,law_oath_crime,,a negative or refusal response,,negative;refusal;response,positive;affirmative,,1,1,1,BroadcastText,n-no:1,27.6931,0.7,True,low_confidence
oath-breaker,oath-breaker,oath-breaker,,oath-breaker,oath-breaker,compound,oath-breaker,,oath-breaker,law_oath_crime;war_conflict,,one who breaks an oath,,oath;crime;betrayal,loyal;faithful,,1,1,1,BroadcastText,oath-breaker:1,27.6931,1.0,False,
opportunity--to,opportunity--to,opportunity--to,,opportunity--to,opportunity--to,compound,opportunity--to,,opportunity--to,law_oath_crime;emotion_morality,,a chance or possibility to do something,,chance;possibility;opportune,obstacle;hindrance;barrier,,1,1,1,BroadcastText,opportunity--to:1,27.6931,0.7,True,low_confidence
otherwise--get,otherwise--get,otherwise--get,,otherwise--get,otherwise--get,compound,otherwise--get,,otherwise--get,law_oath_crime;emotion_morality,,a warning to leave or depart,,warning;departure;exit,encouragement;welcome;invitation,,1,1,1,BroadcastText,otherwise--get:1,27.6931,0.7,True,low_confidence
purpose--but,purpose--but,purpose--but,,purpose--but,purpose--but,compound,purpose--but,,purpose--but,law_oath_crime,,"a purpose, but not specified",,goal;objective;intention,,,1,1,1,BroadcastText,purpose--but:1,27.6931,1.0,False,
purpose--no,purpose--no,purpose--no,,purpose--no,purpose--no,compound,purpose--no,,purpose--no,law_oath_crime,,"a purpose, but not clear or specified",,goal;objective;intention,,,1,1,1,BroadcastText,purpose--no:1,27.6931,1.0,False,
sacrifices--will,sacrifices--will,sacrifices--will,,sacrifices--will,sacrifices--will,compound,sacrifices--will,,sacrifices--will,law_oath_crime,,"a sacrifice or offering, possibly in a context related to law or morality",,sacrifice;offer,,,1,1,1,BroadcastText,sacrifices--will:1,27.6931,0.9,False,
saved--if,saved--if,saved--if,,saved--if,saved--if,compound,saved--if,,saved--if,law_oath_crime,,condition of being saved or redeemed,,redemption;atonement;salvation,,,1,1,1,JournalEncounter,saved--if:1,27.6931,0.7,True,low_confidence
self-appointed,self-appoint,self-appointed,,self-appoint,self-appoint,compound,self-appointed,,self-appointed,law_oath_crime,,"given a position or task by oneself, without authority",,volunteer;appointed;designated,officially appointed;legitimately chosen;authorized,,1,1,1,JournalEncounter,self-appointed:1,27.6931,0.8,False,
top-secret,top-secret,top-secret,,top-secret,top-secret,compound,top-secret,,top-secret,law_oath_crime,,"a secret known only to a few people, especially those in a position of power",,classified;confidential,,,1,1,1,JournalEncounter,top-secret:1,27.6931,0.8,False,
true--the,true--the,true--the,,true--the,true--the,compound,true--the,,true--the,law_oath_crime,,"a phrase used to express agreement or confirmation, especially in a formal or official context",,agreement;confirmation,,,1,1,1,BroadcastText,true--the:1,27.6931,0.7,True,low_confidence
zero-sum,zero-sum,zero-sum,,zero-sum,zero-sum,compound,zero-sum,,zero-sum,law_oath_crime,,a situation where one side's gain is another's loss,,zero;sum,,,1,1,1,JournalEncounterSection,zero-sum:1,27.6931,1.0,False,
forbidden,forbidden,forbidden,,forbidden,forbidden,base,forbidden,,,law_oath_crime,,not allowed or permitted,,prohibited;taboo;interdicted,,,109,108,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,forbidden:109,14.7005,0.6,True,low_confidence
jailer,jailer,jailer,,jailer,jailer,base,jailer,,,law_oath_crime,,a person who is responsible for keeping prisoners in a jail or prison,,guard;warden,,,90,80,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,jailer:90,14.5109,1.0,False,
hallowed,hallow,hallowed,,hallow,hallow,related_concept,hallowed,,,light_holy,,"considered sacred or holy, revered",,consecrated;sanctified;blessed,profane;blasphemous;unholy,,6,6,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,hallowed:6,119.9459,0.9,False,
consecrated,consecrate,consecrated,,consecrate,consecrate,inflected_form,consecrated,,,light_holy,,"dedicated or set apart for a sacred purpose, often used to describe a place or object that is considered holy",,hallowed;sanctified;blessed,profane;blasphemous;unholy,,7,6,2,ItemSparse;JournalEncounterSection,consecrated:7,86.0794,0.9,False,
sanctified,sanctify,sanctified,,sanctify,sanctify,inflected_form,sanctified,,,light_holy,,"made or considered holy, often used to describe a place or object that is dedicated to a sacred purpose",,hallowed;consecrated;blessed,profane;blasphemous;unholy,,4,4,2,ItemSparse;JournalEncounterSection,sanctified:4,85.6094,0.9,False,
righteous,righteou,righteous,,righteou,righteou,inflected_form,righteous,,,light_holy,,"just and fair, especially in a way that is considered morally good",,good;virtuous;noble,wicked;evil;cruel,,25,24,4,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounterSection,righteous:25,41.2581,0.9,False,
redemption,redemption,redemption,,redemption,redemption,base,redemption,,,light_holy,,"the act of being forgiven or saved from a bad situation, especially one that is considered morally wrong",,forgiveness;salvation;atonement,punishment;penalty;retribution,,16,15,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,redemption:16,40.8332,0.9,False,
ancestor,ancestor,ancestor,,ancestor,ancestor,base,ancestor,,,light_holy,,a person from whom one is descended,,family;kin;bloodline,,,6,6,3,BroadcastText;ItemSparse;JournalEncounter,ancestor:6,37.9459,1.0,False,
whispering,whisper,whispering,,whisper,whisper,inflected_form,whispering,,,light_holy,,making soft murmuring sounds,,hushed;murmur;gentle,loud;boisterous,,11,11,2,BroadcastText;ItemSparse,whispering:11,36.4849,0.8,False,
hallow,hallow,hallow,,hallow,hallow,base,hallow,,,light_holy,,to make or declare something sacred,,bless;sanctify;consecrate,profane;desecrate,,10,10,1,ItemSparse,hallow:10,34.3979,0.8,False,
resplendent,resplendent,resplendent,,resplendent,resplendent,base,resplendent,,,light_holy,,shining brightly and beautifully,,radiant;glowing;luminous,dull;dim,,10,10,1,ItemSparse,resplendent:10,34.3979,0.9,False,
would-be,would-be,would-be,,would-be,would-be,compound,would-be,,would-be,light_holy,,intending to be or do something,,potential;aspiring;ambitious,unwilling;reluctant;averse,,11,11,3,ItemSparse;JournalEncounter;JournalEncounterSection,would-be:11,33.4849,0.8,False,
non-invasive,non-invasive,non-invasive,,non-invasive,non-invasive,compound,non-invasive,,non-invasive,light_holy,,not causing harm or disturbance,,,,,4,4,1,ItemSparse,non-invasive:4,28.6094,0.8,False,
pain-free,pain-free,pain-free,,pain-free,pain-free,compound,pain-free,,pain-free,light_holy,,causing no pain or discomfort,,,,,4,4,1,ItemSparse,pain-free:4,28.6094,0.9,False,
sweet-smelling,sweet-smell,sweet-smelling,,sweet-smell,sweet-smell,compound,sweet-smelling,,sweet-smelling,light_holy,,having a pleasant smell,,fragrant;aromatic;scented,stinky;smelly;odorous,,3,3,1,ItemSparse,sweet-smelling:3,28.3863,0.8,False,
well-loved,well-lov,well-loved,,well-lov,well-lov,compound,well-loved,,well-loved,light_holy,,liked or cherished by many people,,beloved;cherished;adored,unloved;hated;detested,,3,3,1,ItemSparse,well-loved:3,28.3863,0.7,True,low_confidence
wh-what,wh-what,wh-what,,wh-what,wh-what,compound,wh-what,,wh-what,light_holy,,a question,,question;inquiry;query,,,2,2,1,BroadcastText,wh-what:2,28.0986,0.8,False,
a-game,a-game,a-game,,a-game,a-game,compound,a-game,,a-game,light_holy,,best effort or skill,,effort;skill;game,,,1,1,1,ItemSparse,a-game:1,27.6931,0.8,False,
a-me,a-me,a-me,,a-me,a-me,compound,a-me,,a-me,light_holy,,"me, myself",,me;myself;I,,,1,1,1,ItemSparse,a-me:1,27.6931,0.7,True,low_confidence
a-mei-zing,a-mei-z,a-mei-zing,,a-mei-z,a-mei-z,compound,a-mei-zing,,a-mei-zing,light_holy,,"amazing, wonderful",,amazing;wonderful;great,,,1,1,1,ItemSparse,a-mei-zing:1,27.6931,0.9,False,
aelric--power,aelric--power,aelric--power,,aelric--power,aelric--power,compound,aelric--power,,aelric--power,light_holy,,power of Aelric,,Aelric;power;holy,,,1,1,1,BroadcastText,aelric--power:1,27.6931,0.5,True,low_confidence
airy-die-matic,airy-die-matic,airy-die-matic,,airy-die-matic,airy-die-matic,compound,airy-die-matic,,airy-die-matic,light_holy,,"air, die, magic",,air;die;magic,,,1,1,1,ItemSparse,airy-die-matic:1,27.6931,0.4,True,low_confidence
alike--into,alike--into,alike--into,,alike--into,alike--into,compound,alike--into,,alike--into,light_holy,,"like, into, transition",,like;into;transition,,,1,1,1,JournalEncounter,alike--into:1,27.6931,0.4,True,low_confidence
battle-filled,battle-fill,battle-filled,,battle-fill,battle-fill,compound,battle-filled,,battle-filled,light_holy,,filled with battle,,war;fighting;conflict,peaceful;calm,,1,1,1,JournalEncounter,battle-filled:1,27.6931,0.8,False,
battle-mages,battle-mage,battle-mages,,battle-mage,battle-mage,compound,battle-mages,,battle-mages,light_holy,,magicians who fight in battle,,magic;warfare;combat,pacifist;non-violent,,1,1,1,JournalEncounterSection,battle-mages:1,27.6931,0.9,False,
battle-mender,battle-mender,battle-mender,,battle-mender,battle-mender,compound,battle-mender,,battle-mender,light_holy,,healer who fights in battle,,medicine;warfare;combat,harmful;detrimental,,1,1,1,JournalEncounterSection,battle-mender:1,27.6931,0.8,False,
battle-ready,battle-ready,battle-ready,,battle-ready,battle-ready,compound,battle-ready,,battle-ready,light_holy,,prepared for battle,,warfare;combat;preparation,unprepared;unready,,1,1,1,ItemSparse,battle-ready:1,27.6931,0.9,False,
battle-training,battle-train,battle-training,,battle-train,battle-train,compound,battle-training,,battle-training,light_holy,,training for battle,,warfare;combat;exercise,untrained;ineffective,,1,1,1,ItemSparse,battle-training:1,27.6931,0.8,False,
battle-weary,battle-weary,battle-weary,,battle-weary,battle-weary,compound,battle-weary,,battle-weary,light_holy,,tired from battle,,warfare;combat;fatigue,energized;refreshed,,1,1,1,JournalEncounter,battle-weary:1,27.6931,0.9,False,
battlefield-the,battlefield-the,battlefield-the,,battlefield-the,battlefield-the,compound,battlefield-the,,battlefield-the,light_holy,,the field of battle,,warfare;combat;terrain,peaceful;calm,,1,1,1,JournalEncounter,battlefield-the:1,27.6931,0.8,False,
beach-combing,beach-comb,beach-combing,,beach-comb,beach-comb,compound,beach-combing,,beach-combing,light_holy,,searching for treasures on the beach,,treasure;coastal;exploration,landlocked;unexplored,,1,1,1,ItemSparse,beach-combing:1,27.6931,0.7,True,low_confidence
beak-bite,beak-bite,beak-bite,,beak-bite,beak-bite,compound,beak-bite,,beak-bite,light_holy,,a bite from a bird's beak,,bird;injury;pain,healing;soothing,,1,1,1,ItemSparse,beak-bite:1,27.6931,0.6,True,low_confidence
bear-creature,bear-creature,bear-creature,,bear-creature,bear-creature,compound,bear-creature,,bear-creature,light_holy,,a creature that resembles a bear,,animal;monster;fantasy,human;civilized,,1,1,1,BroadcastText,bear-creature:1,27.6931,0.8,False,
beard-basted,beard-bast,beard-basted,,beard-bast,beard-bast,compound,beard-basted,,beard-basted,light_holy,,covered in a beard-like substance,,hair;fur;covering,bald;smooth,,1,1,1,ItemSparse,beard-basted:1,27.6931,0.5,True,low_confidence
beauty--and,beauty--and,beauty--and,,beauty--and,beauty--and,compound,beauty--and,,beauty--and,light_holy,,a quality of beauty and also something else,,attractiveness;charm;appeal,ugliness;repulsiveness,,1,1,1,JournalEncounter,beauty--and:1,27.6931,0.7,True,low_confidence
beginning--as,beginning--a,beginning--as,,beginning--a,beginning--a,compound,beginning--as,,beginning--as,light_holy,,"the start of something, as in the beginning",,start;initiation;commencement,end;termination,,1,1,1,BroadcastText,beginning--as:1,27.6931,0.8,False,
being--a,being--a,being--a,,being--a,being--a,compound,being--a,,being--a,light_holy,,integral part of something,,,,,1,1,1,ItemSparse,being--a:1,27.6931,0.5,True,low_confidence
bel'ameth--the,bel'ameth--the,bel'ameth--the,,bel'ameth--the,bel'ameth--the,compound,bel'ameth--the,,bel'ameth--the,light_holy,,arms of the goddess,,,,,1,1,1,BroadcastText,bel'ameth--the:1,27.6931,0.5,True,low_confidence
brena--and,brena--and,brena--and,,brena--and,brena--and,compound,brena--and,,brena--and,light_holy,,a holy person or place,,holy;sacred,profane;unholy,,1,1,1,BroadcastText,brena--and:1,27.6931,0.8,False,
bright-eye,bright-eye,bright-eye,,bright-eye,bright-eye,compound,bright-eye,,bright-eye,light_holy,,a person or thing that shines brightly,,bright;shining,dark;dim,,1,1,1,ItemSparse,bright-eye:1,27.6931,0.9,False,
brightly-colored,brightly-color,brightly-colored,,brightly-color,brightly-color,compound,brightly-colored,,brightly-colored,light_holy,,having a bright and vivid color,,colorful;vibrant,dull;drab,,1,1,1,ItemSparse,brightly-colored:1,27.6931,0.8,False,
but--have,but--have,but--have,,but--have,but--have,compound,but--have,,but--have,light_holy,,a phrase used to express a contrast or exception,,contrast;exception,always;never,,1,1,1,BroadcastText,but--have:1,27.6931,0.8,False,
can--and,can--and,can--and,,can--and,can--and,compound,can--and,,can--and,light_holy,,a phrase used to express a possibility or ability,,possibility;ability,impossible;incapable,,1,1,1,BroadcastText,can--and:1,27.6931,0.9,False,
carefully-guarded,carefully-guard,carefully-guarded,,carefully-guard,carefully-guard,compound,carefully-guarded,,carefully-guarded,light_holy,,something that is protected or kept safe with great care and attention,,guarded;protected,neglected;abandoned,,1,1,1,ItemSparse,carefully-guarded:1,27.6931,0.9,False,
cause--in,cause--in,cause--in,,cause--in,cause--in,compound,cause--in,,cause--in,light_holy,,a reason or motivation for something to happen,,reason;motivation,no reason;no cause,,1,1,1,BroadcastText,cause--in:1,27.6931,0.9,False,
dat-dat,dat-dat,dat-dat,,dat-dat,dat-dat,compound,dat-dat,,dat-dat,light_holy,,a type of reading material,,book;literature;reading,,,1,1,1,ItemSparse,dat-dat:1,27.6931,0.8,False,
eye-opening,eye-open,eye-opening,,eye-open,eye-open,compound,eye-opening,,eye-opening,light_holy,,an experience that opens one's eyes to new things,,enlightening;revealing;inspiring,blinding;obscuring;darkening,,1,1,1,BroadcastText,eye-opening:1,27.6931,0.8,False,
forget-me-not,forget-me-not,forget-me-not,,forget-me-not,forget-me-not,compound,forget-me-not,,forget-me-not,light_holy,,a type of flower,,violet;sprout,,,1,1,1,ItemSparse,forget-me-not:1,27.6931,0.8,False,
hand-delivered,hand-deliver,hand-delivered,,hand-deliver,hand-deliver,compound,hand-delivered,,hand-delivered,light_holy,,"delivered by hand, often with care or attention to detail",,hand-grown;hand-marked,,,1,1,1,ItemSparse,hand-delivered:1,27.6931,0.8,False,
hand-grown,hand-grown,hand-grown,,hand-grown,hand-grown,compound,hand-grown,,hand-grown,light_holy,,"grown by hand, often with care or attention to detail",,hand-delivered;hand-marked,,,1,1,1,BroadcastText,hand-grown:1,27.6931,0.8,False,
hand-marked,hand-mark,hand-marked,,hand-mark,hand-mark,compound,hand-marked,,hand-marked,light_holy,,"marked or labeled by hand, often with care or attention to detail",,hand-delivered;hand-grown,,,1,1,1,ItemSparse,hand-marked:1,27.6931,0.8,False,
hand-picked,hand-pick,hand-picked,,hand-pick,hand-pick,compound,hand-picked,,hand-picked,light_holy,,"picked or selected by hand, often with care or attention to detail",,,,,1,1,1,BroadcastText,hand-picked:1,27.6931,0.8,False,
hand-pounded,hand-pound,hand-pounded,,hand-pound,hand-pound,compound,hand-pounded,,hand-pounded,light_holy,,"pounded or crushed by hand, often with care or attention to detail",,,,,1,1,1,ItemSparse,hand-pounded:1,27.6931,0.8,False,
hand-scorched,hand-scorch,hand-scorched,,hand-scorch,hand-scorch,compound,hand-scorched,,hand-scorched,light_holy,,"scorched or burned by hand, often with care or attention to detail",,,,,1,1,1,ItemSparse,hand-scorched:1,27.6931,0.8,False,
hand-scrawled,hand-scrawl,hand-scrawled,,hand-scrawl,hand-scrawl,compound,hand-scrawled,,hand-scrawled,light_holy,,"scrawled or written by hand, often with care or attention to detail",,,,,1,1,1,ItemSparse,hand-scrawled:1,27.6931,0.8,False,
hand-squeezed,hand-squeez,hand-squeezed,,hand-squeez,hand-squeez,compound,hand-squeezed,,hand-squeezed,light_holy,,"squeezed or pressed by hand, often with care or attention to detail",,,,,1,1,1,ItemSparse,hand-squeezed:1,27.6931,0.8,False,
